X ; Y ; Vx ; Vy ;
0.897549 ; 0.192541 ; -0.009083 ; -0.217526 ;
0.939573 ; 0.611621 ; -0.100602 ; 0.193078 ;
0.916456 ; 0.299814 ; -0.058092 ; 0.209822 ;
0.086406 ; 0.288858 ; -0.211961 ; 0.049723 ;
0.149579 ; 0.814356 ; 0.109971 ; 0.187900 ;
0.073817 ; 0.908750 ; 0.120548 ; 0.181296 ;
0.191282 ; 0.925718 ; -0.009349 ; 0.217515 ;
0.798807 ; 0.527787 ; 0.049122 ; 0.212102 ;
0.446905 ; 0.167791 ; 0.208134 ; -0.063876 ;
0.926664 ; 0.595813 ; -0.209197 ; 0.060303 ;
0.948500 ; 0.422773 ; -0.102529 ; 0.192062 ;
0.269745 ; 0.272073 ; 0.214141 ; 0.039290 ;
0.736045 ; 0.550035 ; -0.198008 ; -0.090514 ;
0.441298 ; 0.366985 ; -0.132349 ; -0.172869 ;
0.892926 ; 0.639943 ; 0.199922 ; 0.086205 ;
0.654881 ; 0.908231 ; -0.099353 ; -0.193724 ;
0.031495 ; 0.892972 ; 0.191563 ; -0.103458 ;
0.913526 ; 0.332377 ; -0.105758 ; -0.190303 ;
0.645863 ; 0.123386 ; 0.089267 ; -0.198573 ;
0.332736 ; 0.301218 ; -0.157106 ; -0.150724 ;
0.365993 ; 0.888302 ; -0.057414 ; -0.210009 ;
0.323489 ; 0.143162 ; 0.013295 ; 0.217309 ;
0.363086 ; 0.241523 ; -0.140163 ; 0.166597 ;
0.395085 ; 0.919675 ; -0.013282 ; 0.217310 ;
0.078944 ; 0.112461 ; -0.051460 ; -0.211546 ;
0.438780 ; 0.116520 ; -0.067022 ; 0.207143 ;
0.089610 ; 0.310068 ; -0.125146 ; -0.178153 ;
0.441801 ; 0.960540 ; 0.197171 ; -0.092323 ;
0.125362 ; 0.151677 ; -0.216174 ; -0.025862 ;
0.504227 ; 0.360637 ; 0.069852 ; -0.206205 ;
0.257065 ; 0.717002 ; -0.032311 ; -0.215304 ;
0.186773 ; 0.474441 ; 0.095233 ; 0.195782 ;
0.853145 ; 0.726920 ; 0.153159 ; -0.154733 ;
0.234016 ; 0.899686 ; 0.079340 ; 0.202744 ;
0.070681 ; 0.047487 ; 0.149478 ; -0.158292 ;
0.698645 ; 0.490463 ; 0.200812 ; -0.084110 ;
0.088923 ; 0.818934 ; 0.115525 ; 0.184537 ;
0.094783 ; 0.798883 ; -0.001282 ; -0.217712 ;
0.155141 ; 0.209143 ; 0.010332 ; 0.217470 ;
0.745659 ; 0.141209 ; 0.027714 ; -0.215944 ;
0.745338 ; 0.793207 ; -0.030916 ; -0.215509 ;
0.253105 ; 0.289468 ; 0.083832 ; 0.200928 ;
0.023347 ; 0.556688 ; -0.137531 ; -0.168775 ;
0.787225 ; 0.787774 ; 0.097572 ; 0.194627 ;
0.820963 ; 0.525010 ; 0.216971 ; 0.017986 ;
0.305040 ; 0.893704 ; 0.210367 ; 0.056088 ;
0.045091 ; 0.017121 ; 0.141385 ; -0.165560 ;
0.919065 ; 0.144780 ; 0.034743 ; -0.214925 ;
0.426443 ; 0.524461 ; 0.097652 ; 0.194587 ;
0.492546 ; 0.549821 ; 0.145996 ; 0.161509 ;
0.415868 ; 0.214789 ; -0.063713 ; 0.208184 ;
0.248917 ; 0.405408 ; 0.144840 ; -0.162546 ;
0.204649 ; 0.061251 ; 0.034305 ; 0.214996 ;
0.844768 ; 0.737144 ; -0.177464 ; 0.126121 ;
0.125568 ; 0.596210 ; -0.125106 ; -0.178181 ;
0.039117 ; 0.366283 ; -0.054942 ; -0.210669 ;
0.058046 ; 0.290048 ; 0.165185 ; 0.141823 ;
0.034768 ; 0.600940 ; 0.043527 ; 0.213320 ;
0.427335 ; 0.555254 ; -0.217064 ; -0.016826 ;
0.425459 ; 0.552599 ; 0.178142 ; -0.125162 ;
0.297098 ; 0.375164 ; 0.180374 ; 0.121923 ;
0.644490 ; 0.077486 ; 0.143777 ; 0.163487 ;
0.056169 ; 0.558000 ; -0.172853 ; 0.132370 ;
0.289750 ; 0.343028 ; 0.036431 ; 0.214646 ;
0.448599 ; 0.615680 ; 0.029322 ; 0.215732 ;
0.048204 ; 0.019166 ; 0.003196 ; 0.217692 ;
0.197806 ; 0.267769 ; -0.083380 ; 0.201116 ;
0.538697 ; 0.094821 ; 0.046637 ; -0.212662 ;
0.474372 ; 0.570452 ; 0.193052 ; 0.100653 ;
0.931974 ; 0.319315 ; -0.116389 ; -0.183993 ;
0.457434 ; 0.670278 ; -0.025136 ; -0.216260 ;
0.951109 ; 0.268685 ; 0.164826 ; 0.142240 ;
0.490097 ; 0.183142 ; 0.214500 ; -0.037282 ;
0.037194 ; 0.037233 ; -0.170075 ; -0.135920 ;
0.078349 ; 0.198309 ; 0.212015 ; 0.049496 ;
0.462653 ; 0.553850 ; 0.048524 ; 0.212239 ;
0.483963 ; 0.907163 ; -0.158448 ; 0.149313 ;
0.150861 ; 0.523362 ; -0.057640 ; 0.209947 ;
0.821741 ; 0.857112 ; 0.090636 ; -0.197953 ;
0.446516 ; 0.993072 ; 0.199789 ; -0.086512 ;
0.035501 ; 0.830653 ; 0.170129 ; -0.135854 ;
0.091968 ; 0.544053 ; 0.213118 ; 0.044508 ;
0.761818 ; 0.349071 ; -0.095792 ; -0.195510 ;
0.023370 ; 0.107608 ; 0.060151 ; -0.209241 ;
0.284326 ; 0.801538 ; -0.002704 ; -0.217699 ;
0.010186 ; 0.406690 ; -0.072350 ; -0.205342 ;
0.208861 ; 0.198859 ; 0.178394 ; 0.124802 ;
0.777291 ; 0.022279 ; 0.024498 ; -0.216333 ;
0.797525 ; 0.552538 ; 0.012418 ; 0.217361 ;
0.138752 ; 0.084750 ; 0.114024 ; 0.185469 ;
0.378330 ; 0.878475 ; 0.201423 ; 0.082635 ;
0.305475 ; 0.590381 ; -0.028498 ; 0.215842 ;
0.044794 ; 0.826106 ; 0.021242 ; 0.216677 ;
0.526246 ; 0.342601 ; -0.103871 ; 0.191339 ;
0.354801 ; 0.932127 ; 0.037972 ; 0.214378 ;
0.073794 ; 0.518693 ; -0.028830 ; -0.215798 ;
0.354686 ; 0.499435 ; 0.088895 ; -0.198740 ;
0.879421 ; 0.860775 ; -0.186155 ; -0.112900 ;
0.304468 ; 0.101230 ; -0.069480 ; -0.206331 ;
0.997711 ; 0.492569 ; 0.121585 ; 0.180602 ;
0.145711 ; 0.709586 ; -0.058849 ; -0.209611 ;
0.214743 ; 0.360637 ; -0.081918 ; 0.201716 ;
0.312960 ; 0.449629 ; 0.135963 ; -0.170041 ;
0.359905 ; 0.300851 ; -0.049826 ; -0.211937 ;
0.389042 ; 0.978301 ; 0.107512 ; 0.189318 ;
0.685827 ; 0.729759 ; 0.042823 ; -0.213462 ;
0.104076 ; 0.488296 ; -0.108509 ; 0.188748 ;
0.758522 ; 0.960967 ; -0.007847 ; 0.217574 ;
0.428343 ; 0.337046 ; 0.016086 ; -0.217120 ;
0.512284 ; 0.146580 ; 0.077373 ; 0.203503 ;
0.258576 ; 0.300516 ; -0.136056 ; 0.169967 ;
0.881436 ; 0.843715 ; -0.114502 ; -0.185174 ;
0.897137 ; 0.452162 ; 0.007568 ; 0.217584 ;
0.032342 ; 0.205634 ; -0.196985 ; 0.092719 ;
0.432875 ; 0.666860 ; -0.190699 ; 0.105041 ;
0.617023 ; 0.798517 ; -0.050570 ; 0.211761 ;
0.194807 ; 0.749718 ; -0.134422 ; 0.171262 ;
0.364277 ; 0.042482 ; 0.036059 ; -0.214709 ;
0.655705 ; 0.190100 ; 0.151179 ; -0.156668 ;
0.095927 ; 0.278298 ; 0.150196 ; -0.157611 ;
0.881848 ; 0.540483 ; -0.040285 ; 0.213956 ;
0.556093 ; 0.458602 ; -0.148109 ; 0.159573 ;
0.815012 ; 0.420362 ; 0.075726 ; 0.204122 ;
0.234245 ; 0.464461 ; -0.062171 ; 0.208650 ;
0.458281 ; 0.145085 ; 0.211363 ; 0.052206 ;
0.102084 ; 0.046602 ; -0.094768 ; -0.196008 ;
0.367824 ; 0.979980 ; -0.018983 ; 0.216886 ;
0.441252 ; 0.391980 ; -0.175417 ; -0.128952 ;
0.969329 ; 0.018860 ; -0.069573 ; 0.206300 ;
0.435827 ; 0.315043 ; 0.089626 ; -0.198412 ;
0.355487 ; 0.688498 ; 0.007475 ; 0.217587 ;
0.880337 ; 0.074282 ; -0.084642 ; -0.200588 ;
0.192816 ; 0.876980 ; -0.170727 ; -0.135102 ;
0.736915 ; 0.813532 ; -0.190420 ; -0.105546 ;
0.436583 ; 0.687887 ; -0.125505 ; 0.177900 ;
0.428274 ; 0.628376 ; 0.179789 ; -0.122783 ;
0.818720 ; 0.819239 ; 0.117585 ; -0.183231 ;
0.197577 ; 0.257637 ; -0.005468 ; -0.217647 ;
0.065371 ; 0.567248 ; 0.023541 ; -0.216439 ;
0.591525 ; 0.399701 ; -0.146382 ; 0.161160 ;
0.083407 ; 0.455336 ; -0.096297 ; 0.195261 ;
0.398152 ; 0.654012 ; -0.112575 ; 0.186351 ;
0.303117 ; 0.487960 ; 0.148521 ; -0.159190 ;
0.094485 ; 0.087313 ; -0.112084 ; 0.186647 ;
0.510910 ; 0.029664 ; 0.079433 ; 0.202708 ;
0.091052 ; 0.425275 ; -0.070516 ; 0.205979 ;
0.573305 ; 0.308756 ; -0.096669 ; 0.195077 ;
0.513199 ; 0.868709 ; 0.173278 ; -0.131813 ;
0.275971 ; 0.546434 ; 0.108615 ; -0.188687 ;
0.011925 ; 0.535112 ; -0.144774 ; -0.162606 ;
0.447317 ; 0.710562 ; 0.044989 ; -0.213016 ;
0.063402 ; 0.524918 ; -0.188121 ; 0.109592 ;
0.548677 ; 0.894589 ; 0.041069 ; -0.213807 ;
0.229965 ; 0.613147 ; -0.164547 ; 0.142563 ;
0.479637 ; 0.321512 ; 0.093014 ; -0.196846 ;
0.364093 ; 0.565538 ; 0.002292 ; 0.217703 ;
0.377415 ; 0.972808 ; -0.086157 ; -0.199942 ;
0.733024 ; 0.080081 ; -0.121479 ; -0.180674 ;
0.060060 ; 0.842189 ; -0.091978 ; -0.197332 ;
0.044427 ; 0.353557 ; -0.042703 ; -0.213486 ;
0.428388 ; 0.814600 ; 0.023408 ; -0.216453 ;
0.627918 ; 0.272652 ; 0.102502 ; 0.192076 ;
0.315706 ; 0.170202 ; -0.036218 ; -0.214682 ;
0.495636 ; 0.230628 ; -0.211456 ; 0.051828 ;
0.205519 ; 0.713187 ; -0.108575 ; 0.188710 ;
0.204421 ; 0.568560 ; 0.136428 ; 0.169668 ;
0.043123 ; 0.525651 ; -0.122356 ; -0.180081 ;
0.332942 ; 0.641804 ; -0.092031 ; 0.197308 ;
0.140858 ; 0.346599 ; -0.156720 ; -0.151125 ;
0.128567 ; 0.511490 ; -0.172055 ; -0.133405 ;
0.854198 ; 0.575793 ; -0.010970 ; 0.217439 ;
0.364528 ; 0.260720 ; -0.006478 ; -0.217619 ;
0.578112 ; 0.902615 ; -0.026132 ; -0.216141 ;
0.354297 ; 0.936247 ; -0.049188 ; -0.212086 ;
0.009270 ; 0.560106 ; -0.110250 ; -0.187737 ;
0.310167 ; 0.114505 ; 0.132203 ; -0.172981 ;
0.591983 ; 0.203742 ; -0.015701 ; -0.217149 ;
0.045389 ; 0.093509 ; -0.135498 ; 0.170412 ;
0.157018 ; 0.415418 ; 0.002585 ; -0.217700 ;
0.020028 ; 0.708853 ; -0.214034 ; 0.039866 ;
0.117672 ; 0.832331 ; -0.110462 ; 0.187612 ;
0.230560 ; 0.775201 ; -0.036537 ; 0.214628 ;
0.564287 ; 0.900815 ; 0.111552 ; 0.186966 ;
0.886792 ; 0.152806 ; -0.194434 ; -0.097957 ;
0.488907 ; 0.255379 ; -0.144933 ; 0.162463 ;
0.543733 ; 0.438978 ; 0.207589 ; -0.065625 ;
0.619266 ; 0.722587 ; 0.069613 ; -0.206286 ;
0.097346 ; 0.284158 ; 0.090064 ; -0.198213 ;
0.142026 ; 0.949828 ; 0.033600 ; 0.215107 ;
0.333697 ; 0.333720 ; -0.041122 ; -0.213797 ;
0.146352 ; 0.659383 ; 0.070729 ; 0.205906 ;
0.571429 ; 0.794061 ; -0.141000 ; -0.165889 ;
0.551424 ; 0.527207 ; -0.033614 ; 0.215105 ;
0.101375 ; 0.624226 ; -0.004631 ; 0.217666 ;
0.149968 ; 0.687002 ; 0.051181 ; -0.211614 ;
0.317606 ; 0.352184 ; 0.101772 ; -0.192464 ;
0.547349 ; 0.858913 ; 0.161650 ; 0.145839 ;
0.250015 ; 0.516343 ; 0.170620 ; 0.135236 ;
0.694937 ; 0.103580 ; -0.038278 ; 0.214324 ;
0.226279 ; 0.731834 ; -0.069254 ; 0.206407 ;
0.846873 ; 0.201025 ; 0.189530 ; 0.107137 ;
0.163244 ; 0.381939 ; 0.121359 ; 0.180754 ;
0.404057 ; 0.654561 ; 0.039673 ; -0.214070 ;
0.237861 ; 0.934660 ; -0.098436 ; 0.194192 ;
0.770196 ; 0.319529 ; -0.174846 ; -0.129726 ;
0.151868 ; 0.883908 ; -0.025003 ; -0.216275 ;
0.091922 ; 0.657521 ; 0.210287 ; 0.056386 ;
0.980270 ; 0.315958 ; 0.108070 ; 0.188999 ;
0.410031 ; 0.615040 ; 0.191643 ; 0.103310 ;
0.422758 ; 0.101047 ; 0.186381 ; 0.112527 ;
0.008858 ; 0.127445 ; -0.076656 ; -0.203774 ;
0.001122 ; 0.709525 ; 0.018996 ; 0.216885 ;
0.059717 ; 0.247993 ; 0.113266 ; -0.185932 ;
0.047472 ; 0.653371 ; 0.068191 ; 0.206761 ;
0.047174 ; 0.901547 ; 0.167192 ; 0.139452 ;
0.776376 ; 0.552599 ; 0.056430 ; -0.210275 ;
0.174413 ; 0.263588 ; -0.128827 ; 0.175509 ;
0.431112 ; 0.826716 ; -0.195151 ; -0.096519 ;
0.112270 ; 0.764214 ; -0.178195 ; -0.125086 ;
0.336375 ; 0.011017 ; 0.126276 ; -0.177354 ;
0.091945 ; 0.716819 ; 0.169225 ; -0.136978 ;
0.561998 ; 0.698080 ; -0.146262 ; -0.161268 ;
0.683172 ; 0.572192 ; -0.150009 ; 0.157788 ;
0.634831 ; 0.104068 ; -0.109678 ; -0.188071 ;
0.732933 ; 0.797357 ; -0.206593 ; 0.068698 ;
0.325480 ; 0.260353 ; -0.088895 ; -0.198740 ;
0.646229 ; 0.379437 ; 0.085985 ; 0.200017 ;
0.308428 ; 0.829646 ; -0.090702 ; 0.197922 ;
0.974227 ; 0.954711 ; -0.196932 ; -0.092832 ;
0.565157 ; 0.547563 ; 0.055048 ; -0.210641 ;
0.628834 ; 0.562273 ; -0.057002 ; 0.210121 ;
0.260636 ; 0.289010 ; 0.173278 ; 0.131813 ;
0.346881 ; 0.023133 ; -0.115990 ; 0.184245 ;
0.078898 ; 0.759636 ; 0.146780 ; 0.160797 ;
0.922269 ; 0.944151 ; -0.008219 ; -0.217560 ;
0.318133 ; 0.812098 ; -0.061626 ; -0.208811 ;
0.922773 ; 0.346721 ; -0.072975 ; 0.205121 ;
0.318247 ; 0.387585 ; 0.102835 ; -0.191899 ;
0.531831 ; 0.920896 ; 0.055514 ; 0.210519 ;
0.036645 ; 0.082247 ; 0.176122 ; -0.127989 ;
0.437429 ; 0.904202 ; -0.135432 ; 0.170465 ;
0.250427 ; 0.338450 ; 0.167139 ; 0.139516 ;
0.057039 ; 0.585498 ; -0.082622 ; -0.201429 ;
0.704550 ; 0.261361 ; -0.073387 ; -0.204974 ;
0.441984 ; 0.434095 ; -0.057095 ; 0.210096 ;
0.980041 ; 0.060244 ; -0.123126 ; 0.179555 ;
0.457251 ; 0.853359 ; 0.028192 ; -0.215882 ;
0.050172 ; 0.114872 ; 0.054198 ; -0.210862 ;
0.841563 ; 0.559801 ; 0.123419 ; -0.179354 ;
0.485038 ; 0.667013 ; 0.076443 ; -0.203854 ;
0.704962 ; 0.586962 ; 0.036776 ; -0.214587 ;
0.483482 ; 0.136692 ; 0.036112 ; -0.214700 ;
0.634144 ; 0.914365 ; -0.080735 ; 0.202192 ;
0.235778 ; 0.063784 ; 0.141425 ; -0.165526 ;
0.721122 ; 0.721244 ; -0.067008 ; -0.207147 ;
0.291879 ; 0.674276 ; -0.023607 ; -0.216432 ;
0.290460 ; 0.265633 ; -0.026092 ; -0.216146 ;
0.263588 ; 0.071688 ; -0.007408 ; -0.217589 ;
0.049989 ; 0.388226 ; -0.115539 ; -0.184529 ;
0.740898 ; 0.053560 ; 0.007156 ; -0.217598 ;
0.435644 ; 0.641255 ; 0.156016 ; -0.151852 ;
0.079424 ; 0.552782 ; -0.067434 ; 0.207009 ;
0.817667 ; 0.042329 ; 0.073227 ; 0.205031 ;
0.676717 ; 0.704031 ; 0.125279 ; 0.178059 ;
0.251068 ; 0.453566 ; -0.168374 ; -0.138022 ;
0.402913 ; 0.535173 ; 0.047102 ; -0.212559 ;
0.063150 ; 0.585223 ; 0.097107 ; -0.194859 ;
0.007691 ; 0.283670 ; 0.029096 ; 0.215762 ;
0.357753 ; 0.624775 ; -0.121944 ; -0.180360 ;
0.761589 ; 0.337992 ; 0.041786 ; 0.213668 ;
0.496071 ; 0.490768 ; 0.112642 ; 0.186311 ;
0.704321 ; 0.804010 ; -0.173929 ; 0.130953 ;
0.218039 ; 0.711783 ; -0.092004 ; -0.197320 ;
0.055803 ; 0.696402 ; -0.050371 ; 0.211808 ;
0.266358 ; 0.930204 ; -0.199031 ; 0.088241 ;
0.475768 ; 0.755058 ; -0.130568 ; -0.174218 ;
0.104305 ; 0.031220 ; -0.152069 ; 0.155804 ;
0.671087 ; 0.886502 ; -0.032179 ; 0.215324 ;
0.227218 ; 0.896878 ; -0.053706 ; -0.210987 ;
0.663442 ; 0.230293 ; 0.159444 ; 0.148248 ;
0.067751 ; 0.784600 ; 0.210353 ; -0.056137 ;
0.460982 ; 0.850490 ; -0.141093 ; 0.165810 ;
0.495018 ; 0.331523 ; 0.095380 ; 0.195711 ;
0.882122 ; 0.051851 ; 0.180148 ; -0.122256 ;
0.407170 ; 0.183081 ; 0.188653 ; 0.108674 ;
0.950789 ; 0.321543 ; 0.093931 ; 0.196410 ;
0.168096 ; 0.247139 ; 0.136030 ; 0.169988 ;
0.722953 ; 0.895291 ; 0.042398 ; -0.213547 ;
0.775231 ; 0.572680 ; 0.106489 ; 0.189895 ;
0.443060 ; 0.948881 ; -0.052736 ; 0.211232 ;
0.045457 ; 0.853938 ; 0.133811 ; 0.171740 ;
0.811991 ; 0.414624 ; -0.114914 ; 0.184918 ;
0.918378 ; 0.559130 ; -0.051793 ; 0.211465 ;
0.167959 ; 0.422681 ; -0.053932 ; 0.210930 ;
0.095538 ; 0.684439 ; 0.168707 ; 0.137616 ;
0.723594 ; 0.367504 ; 0.147338 ; -0.160285 ;
0.951704 ; 0.132908 ; 0.066397 ; -0.207344 ;
0.162603 ; 0.599231 ; -0.034823 ; 0.214912 ;
0.849940 ; 0.718406 ; 0.171923 ; -0.133576 ;
0.208861 ; 0.740043 ; 0.098888 ; 0.193962 ;
0.828150 ; 0.794366 ; 0.147711 ; 0.159942 ;
0.116779 ; 0.625721 ; -0.065294 ; 0.207694 ;
0.994507 ; 0.507859 ; 0.197942 ; 0.090659 ;
0.338916 ; 0.871883 ; -0.146036 ; 0.161473 ;
0.091670 ; 0.678457 ; -0.079500 ; -0.202682 ;
0.366199 ; 0.065432 ; 0.112203 ; -0.186576 ;
0.703360 ; 0.302103 ; -0.174155 ; -0.130652 ;
0.547899 ; 0.581133 ; 0.208055 ; -0.064135 ;
0.136509 ; 0.680044 ; -0.137638 ; 0.168689 ;
0.111377 ; 0.022675 ; 0.048471 ; 0.212251 ;
0.071894 ; 0.172674 ; 0.173225 ; -0.131883 ;
0.135090 ; 0.289468 ; -0.138103 ; -0.168308 ;
0.205267 ; 0.578661 ; 0.166009 ; 0.140858 ;
0.136258 ; 0.267739 ; 0.166036 ; 0.140827 ;
0.509583 ; 0.138462 ; -0.186088 ; -0.113009 ;
0.361415 ; 0.147069 ; 0.048112 ; -0.212333 ;
0.904324 ; 0.163640 ; 0.140495 ; 0.166317 ;
0.277139 ; 0.361888 ; -0.145863 ; 0.161629 ;
0.958251 ; 0.290536 ; -0.160042 ; 0.147602 ;
0.178510 ; 0.157659 ; 0.013468 ; -0.217298 ;
0.497719 ; 0.359142 ; -0.210287 ; -0.056386 ;
0.782464 ; 0.782495 ; -0.081998 ; 0.201684 ;
0.548723 ; 0.917234 ; 0.214885 ; -0.034992 ;
0.634831 ; 0.303385 ; -0.096323 ; 0.195248 ;
0.397534 ; 0.349010 ; 0.084536 ; 0.200633 ;
0.650945 ; 0.047853 ; -0.197012 ; -0.092663 ;
0.339419 ; 0.629200 ; 0.045746 ; -0.212855 ;
0.483253 ; 0.670034 ; 0.164640 ; -0.142455 ;
0.722083 ; 0.701834 ; 0.186886 ; -0.111686 ;
0.770745 ; 0.842372 ; 0.043899 ; 0.213244 ;
0.261391 ; 0.484298 ; 0.032551 ; -0.215268 ;
0.323992 ; 0.571795 ; 0.072908 ; 0.205145 ;
0.470161 ; 0.496078 ; -0.100881 ; -0.192933 ;
0.053606 ; 0.141362 ; -0.075500 ; -0.204205 ;
0.484306 ; 0.112705 ; 0.127738 ; -0.176304 ;
0.149304 ; 0.676473 ; 0.184959 ; 0.114849 ;
0.398198 ; 0.444838 ; -0.063899 ; -0.208127 ;
0.208975 ; 0.336283 ; -0.073174 ; -0.205050 ;
0.277848 ; 0.841914 ; -0.191670 ; 0.103261 ;
0.149190 ; 0.130253 ; -0.003249 ; -0.217691 ;
0.128452 ; 0.021119 ; 0.020219 ; 0.216775 ;
0.689764 ; 0.359478 ; -0.173756 ; 0.131182 ;
0.912336 ; 0.821497 ; 0.089865 ; 0.198304 ;
0.362720 ; 0.683035 ; -0.042398 ; 0.213547 ;
0.846232 ; 0.582568 ; 0.024418 ; 0.216342 ;
0.038270 ; 0.809412 ; -0.165637 ; -0.141295 ;
0.693197 ; 0.148442 ; -0.120442 ; -0.181366 ;
0.396916 ; 0.813044 ; 0.000618 ; -0.217715 ;
0.291833 ; 0.496658 ; -0.191165 ; -0.104193 ;
0.168394 ; 0.075472 ; 0.000365 ; -0.217715 ;
0.008400 ; 0.992065 ; 0.167404 ; 0.139197 ;
0.790750 ; 0.852107 ; -0.185211 ; 0.114441 ;
0.210623 ; 0.265633 ; -0.071526 ; -0.205631 ;
0.770882 ; 0.463179 ; 0.047686 ; 0.212429 ;
0.903043 ; 0.718711 ; -0.056019 ; 0.210385 ;
0.514115 ; 0.110538 ; -0.011927 ; -0.217388 ;
0.681112 ; 0.651479 ; 0.163564 ; -0.143690 ;
0.329302 ; 0.318918 ; 0.081666 ; -0.201819 ;
0.710593 ; 0.017182 ; -0.043939 ; 0.213235 ;
0.355098 ; 0.002258 ; 0.102330 ; -0.192168 ;
0.246490 ; 0.800928 ; -0.208307 ; -0.063310 ;
0.098468 ; 0.155217 ; -0.009282 ; 0.217517 ;
0.287301 ; 0.023530 ; -0.069294 ; 0.206394 ;
0.510910 ; 0.169561 ; -0.123685 ; -0.179171 ;
0.115864 ; 0.370525 ; 0.037188 ; -0.214516 ;
0.218635 ; 0.775597 ; 0.154023 ; -0.153873 ;
0.422048 ; 0.446028 ; 0.153744 ; 0.154152 ;
0.185698 ; 0.608386 ; -0.126675 ; 0.177069 ;
0.954909 ; 0.651601 ; -0.011182 ; 0.217428 ;
0.111446 ; 0.399487 ; -0.028152 ; -0.215888 ;
0.009682 ; 0.690207 ; 0.000140 ; -0.217715 ;
0.253815 ; 0.793085 ; 0.031567 ; -0.215415 ;
0.420011 ; 0.695151 ; -0.079912 ; -0.202519 ;
0.313395 ; 0.787500 ; -0.120509 ; -0.181322 ;
0.689718 ; 0.983886 ; -0.052058 ; -0.211400 ;
0.833827 ; 0.801599 ; -0.063713 ; 0.208184 ;
0.311151 ; 0.436995 ; -0.180427 ; -0.121844 ;
0.888714 ; 0.366131 ; -0.122342 ; 0.180090 ;
0.970656 ; 0.502121 ; 0.108602 ; -0.188695 ;
0.199889 ; 0.440291 ; -0.037202 ; 0.214513 ;
0.266037 ; 0.822779 ; 0.098556 ; -0.194131 ;
0.176496 ; 0.352977 ; -0.195390 ; -0.096034 ;
0.220809 ; 0.492294 ; 0.063779 ; 0.208164 ;
0.828745 ; 0.369182 ; -0.193065 ; -0.100628 ;
0.116161 ; 0.932798 ; 0.121372 ; -0.180745 ;
0.203024 ; 0.881588 ; 0.043753 ; -0.213274 ;
0.583514 ; 0.398968 ; 0.008286 ; 0.217558 ;
0.754540 ; 0.226691 ; 0.063460 ; -0.208261 ;
0.128063 ; 0.107150 ; -0.216107 ; -0.026411 ;
0.913663 ; 0.126530 ; 0.054065 ; -0.210896 ;
0.107967 ; 0.989105 ; 0.151405 ; 0.156450 ;
0.379681 ; 0.754814 ; -0.114436 ; 0.185215 ;
0.944151 ; 0.070833 ; -0.214287 ; 0.038485 ;
0.658635 ; 0.428449 ; -0.051514 ; 0.211533 ;
0.935087 ; 0.476760 ; 0.118143 ; -0.182872 ;
0.155530 ; 0.924009 ; -0.130289 ; -0.174427 ;
0.882122 ; 0.058382 ; 0.160494 ; 0.147111 ;
0.389157 ; 0.418989 ; -0.104722 ; -0.190875 ;
0.550691 ; 0.648366 ; 0.092283 ; 0.197190 ;
0.700797 ; 0.058290 ; 0.150554 ; 0.157269 ;
0.838588 ; 0.939299 ; 0.112668 ; 0.186295 ;
0.702033 ; 0.145726 ; -0.045308 ; 0.212949 ;
0.524140 ; 0.987640 ; 0.217596 ; 0.007215 ;
0.240196 ; 0.960234 ; -0.197769 ; 0.091035 ;
0.701941 ; 0.342692 ; 0.031408 ; 0.215438 ;
0.588504 ; 0.197333 ; -0.084363 ; -0.200706 ;
0.452788 ; 0.800470 ; -0.000804 ; -0.217714 ;
0.449995 ; 0.035768 ; 0.158528 ; 0.149228 ;
0.209204 ; 0.782525 ; 0.020950 ; -0.216705 ;
0.381809 ; 0.828547 ; 0.003355 ; -0.217690 ;
0.135777 ; 0.340037 ; -0.118077 ; 0.182915 ;
0.845408 ; 0.419538 ; -0.140163 ; 0.166597 ;
0.214652 ; 0.782556 ; 0.172800 ; 0.132440 ;
0.078784 ; 0.084933 ; -0.154807 ; -0.153085 ;
0.662435 ; 0.931913 ; 0.216267 ; 0.025072 ;
0.387852 ; 0.099551 ; -0.084908 ; -0.200476 ;
0.608463 ; 0.001190 ; -0.033042 ; 0.215193 ;
0.742729 ; 0.928312 ; 0.049082 ; 0.212111 ;
0.009957 ; 0.098697 ; -0.211350 ; 0.052260 ;
0.330378 ; 0.042451 ; 0.054969 ; -0.210662 ;
0.099933 ; 0.356731 ; -0.149584 ; -0.158192 ;
0.970748 ; 0.361278 ; -0.136920 ; 0.169272 ;
0.312365 ; 0.685507 ; 0.012631 ; -0.217349 ;
0.918699 ; 0.318308 ; -0.125067 ; 0.178209 ;
0.127583 ; 0.152165 ; 0.202965 ; -0.078773 ;
0.355213 ; 0.552690 ; 0.060098 ; -0.209256 ;
0.016915 ; 0.984588 ; -0.024272 ; 0.216358 ;
0.176611 ; 0.225715 ; -0.021747 ; -0.216627 ;
0.285562 ; 0.200262 ; -0.132389 ; -0.172839 ;
0.342555 ; 0.962188 ; 0.162049 ; 0.145396 ;
0.009018 ; 0.860408 ; 0.195071 ; 0.096681 ;
0.045755 ; 0.416822 ; 0.070928 ; 0.205838 ;
0.627049 ; 0.948576 ; -0.093772 ; -0.196486 ;
0.909909 ; 0.465590 ; 0.018225 ; 0.216951 ;
0.249809 ; 0.874813 ; -0.158461 ; 0.149299 ;
0.260636 ; 0.022248 ; 0.104761 ; -0.190853 ;
